sku_id,store_id,category,brand,price,cost,on_hand,lead_time_days,days_since_first_sale,avg_daily_sales_30d,avg_daily_sales_90d,total_sales_365d,sales_last_7d,promo_flag_14d,promo_depth,price_elasticity_est,seasonality_index,store_footfall,store_income_bracket,region,days_out_of_stock_365d,returns_rate,shelf_life_days,is_new_launch,competitor_price_index,holiday_flag,label_deadstock_90d,snapshot_date
SKU_00126,STORE_024,Apparel,Autograph,3673.86,1106.73,40,9,1507,1.16,0.4,4388,119,0,0.15,-2.41,0.89,9989,low,South,56,0.21,359,0,0.82,0,1,2024-12-13 07:34:22.700010
SKU_00127,STORE_037,Home,Blue Harbour,1219.48,1096.57,60,6,193,2.86,1.06,3449,12,0,0.38,-1.16,1.23,7995,low,East,48,0.25,68,0,0.92,0,0,2025-08-27 07:34:22.700010
SKU_00128,STORE_035,Home,Goodmove,4569.3,1114.23,55,12,798,0.63,3.94,4659,148,1,0.38,-0.95,0.92,1264,med,South,46,0.16,198,0,0.95,0,1,2025-05-15 07:34:22.700010
SKU_00129,STORE_044,Apparel,Autograph,4517.68,1138.4,60,18,1940,0.27,4.38,4785,19,1,0.09,-1.91,0.88,1465,low,North,78,0.11,35,0,0.91,0,1,2025-03-09 07:34:22.700010
SKU_00130,STORE_040,Accessories,Blue Harbour,1608.3,1200.92,47,10,632,1.87,0.96,4526,69,1,0.47,-1.8,0.9,599,low,Central,26,0.16,248,0,1.02,0,0,2025-09-07 07:34:22.700010
SKU_00131,STORE_022,Beauty,M&S Core,599.26,3420.06,48,17,565,3.64,0.01,3810,28,0,0.22,-1.09,1.28,508,med,South,18,0.08,123,1,1.04,1,0,2025-05-10 07:34:22.700010
SKU_00132,STORE_027,Footwear,Blue Harbour,3133.8,252.31,56,8,1295,4.99,4.46,2316,28,0,0.22,-1.46,1.05,5865,high,Central,70,0.02,151,1,1.03,0,1,2025-01-17 07:34:22.700010
SKU_00133,STORE_035,Home,Blue Harbour,2351.39,3956.75,53,2,1568,5.17,1.06,4714,174,0,0.19,-1.65,0.76,9924,med,West,61,0.06,40,0,1.05,0,0,2024-09-20 07:34:22.700010
SKU_00134,STORE_001,Beauty,Blue Harbour,888.8,1197.94,50,14,930,0.07,1.73,4481,60,0,0.26,-2.29,1.42,8112,low,North,34,0.13,270,0,1.09,0,0,2025-07-05 07:34:22.700010
SKU_00135,STORE_035,Beauty,Autograph,2750.11,208.99,45,8,1225,0.42,2.83,4302,187,1,0.02,-2.2,1.07,6043,med,North,25,0.29,275,1,0.93,0,1,2024-11-13 07:34:22.700010
SKU_00136,STORE_037,Accessories,Blue Harbour,4964.08,783.12,57,4,824,2.77,1.84,164,94,0,0.07,-1.4,1.16,7505,low,South,89,0.22,67,0,1.08,0,0,2025-07-24 07:34:22.700010
SKU_00137,STORE_047,Beauty,Goodmove,530.12,3773.28,41,19,1661,2.44,0.56,2237,44,0,0.22,-1.15,0.58,2271,high,South,6,0.0,278,0,0.91,0,0,2025-04-20 07:34:22.700010
SKU_00138,STORE_014,Home,Per Una,1465.7,3990.34,52,15,319,1.74,0.16,3576,0,0,0.44,-2.23,0.94,9067,high,East,14,0.24,258,0,0.89,0,0,2025-06-01 07:34:22.700010
SKU_00139,STORE_003,Beauty,Goodmove,2784.35,1062.34,48,23,901,0.92,6.65,985,4,0,0.01,-2.13,0.8,4037,med,South,30,0.04,77,0,0.88,0,1,2025-04-04 07:34:22.700010
SKU_00140,STORE_001,Home,M&S Core,4007.13,979.25,55,11,89,0.73,1.34,279,108,0,0.24,-2.51,1.43,7858,high,Central,12,0.3,306,0,1.03,0,0,2025-08-01 07:34:22.700010
SKU_00141,STORE_005,Home,Autograph,289.05,3360.75,45,4,611,0.19,0.02,905,66,0,0.5,-1.32,1.4,3228,low,South,35,0.03,117,0,1.06,0,0,2025-02-20 07:34:22.700010
SKU_00142,STORE_026,Apparel,Per Una,3716.25,3665.43,46,26,1470,1.77,2.48,2315,181,0,0.19,-1.07,0.87,6659,med,Central,37,0.11,266,0,1.16,1,0,2025-05-23 07:34:22.700010
SKU_00143,STORE_014,Accessories,Autograph,870.44,2636.41,38,4,611,0.48,1.06,4214,6,0,0.32,-1.65,1.28,3682,low,West,35,0.05,351,0,1.18,1,1,2025-06-28 07:34:22.700010
SKU_00144,STORE_039,Footwear,Autograph,4186.26,3749.7,51,14,1038,4.41,0.37,1283,47,1,0.16,-2.11,0.88,9865,high,South,7,0.14,244,1,1.02,0,1,2024-10-12 07:34:22.700010
SKU_00145,STORE_027,Apparel,Blue Harbour,3521.44,3805.05,52,10,1491,0.51,0.92,2115,125,0,0.3,-1.53,0.88,3341,high,North,73,0.24,284,1,1.17,1,1,2025-03-18 07:34:22.700010
SKU_00146,STORE_009,Footwear,Goodmove,2390.25,3062.78,35,5,21,2.93,0.88,2482,198,0,0.08,-1.37,0.66,3517,med,West,71,0.28,173,0,1.15,0,0,2025-03-26 07:34:22.700010
SKU_00147,STORE_015,Home,Per Una,4142.6,1459.96,42,11,134,0.86,1.05,3624,61,1,0.22,-1.0,0.79,7995,med,West,9,0.09,268,1,1.12,0,0,2025-04-11 07:34:22.700010
SKU_00148,STORE_015,Apparel,Blue Harbour,3717.63,682.89,53,11,797,3.42,2.24,2210,53,1,0.16,-1.07,1.14,4906,med,South,81,0.15,285,0,0.8,1,1,2024-10-29 07:34:22.700010
SKU_00149,STORE_026,Beauty,Per Una,3843.08,2118.92,50,17,462,2.68,0.06,2862,106,0,0.35,-1.86,0.64,2867,med,East,17,0.13,205,0,1.12,0,0,2025-05-23 07:34:22.700010
SKU_00150,STORE_042,Beauty,Goodmove,1591.35,1229.48,54,21,59,0.05,0.99,3916,115,1,0.27,-1.44,1.19,1523,low,East,52,0.04,155,0,0.93,0,1,2024-12-30 07:34:22.700010
SKU_00151,STORE_013,Footwear,Blue Harbour,3172.21,562.16,38,29,673,2.1,2.03,1228,151,0,0.28,-1.99,0.77,3340,high,North,11,0.19,268,0,0.84,0,0,2024-11-10 07:34:22.700010
SKU_00152,STORE_032,Home,Per Una,876.31,1636.59,52,27,1019,1.65,12.55,763,68,1,0.19,-0.93,1.49,8395,high,North,65,0.2,152,0,1.06,0,1,2025-03-18 07:34:22.700010
SKU_00153,STORE_039,Footwear,Blue Harbour,4139.13,1971.09,55,27,403,3.45,1.88,473,136,0,0.09,-1.42,0.84,3741,high,North,66,0.16,68,0,0.95,0,0,2025-01-11 07:34:22.700010
SKU_00154,STORE_049,Accessories,Autograph,2727.36,2681.75,47,14,1350,0.53,5.19,940,52,0,0.23,-2.2,0.83,9970,low,North,67,0.1,40,0,0.85,0,1,2024-10-23 07:34:22.700010
SKU_00155,STORE_032,Beauty,M&S Core,4158.44,962.44,54,3,1796,2.62,0.92,4023,173,0,0.47,-1.35,0.62,5476,high,Central,47,0.21,332,0,0.81,0,1,2024-10-17 07:34:22.700010
SKU_00156,STORE_004,Apparel,Per Una,1212.55,3487.13,44,26,466,4.35,1.31,807,38,0,0.38,-1.06,0.93,7775,high,East,37,0.02,181,0,0.85,0,0,2025-01-13 07:34:22.700010
SKU_00157,STORE_030,Apparel,Goodmove,824.64,823.22,50,22,1046,3.05,6.12,1865,20,0,0.19,-1.17,1.48,552,med,North,18,0.28,233,0,0.98,0,0,2025-06-01 07:34:22.700010
SKU_00158,STORE_037,Apparel,Per Una,3506.05,3989.2,51,2,737,5.08,0.95,1499,78,0,0.5,-1.58,0.56,9538,high,West,19,0.23,141,0,1.09,0,1,2025-02-21 07:34:22.700010
SKU_00159,STORE_023,Beauty,M&S Core,479.31,2271.83,36,10,326,0.73,2.39,4255,26,0,0.44,-1.68,0.61,8603,low,East,88,0.27,203,0,1.19,0,0,2024-10-29 07:34:22.700010
SKU_00160,STORE_039,Home,Per Una,1370.13,672.69,71,17,924,1.09,0.17,2530,85,0,0.09,-1.36,0.94,7262,low,Central,86,0.08,72,0,0.86,0,0,2025-05-11 07:34:22.700010
SKU_00161,STORE_045,Beauty,Per Una,4560.83,3354.14,49,10,1472,1.0,0.97,4147,111,0,0.06,-1.28,1.33,8796,high,West,32,0.14,40,0,1.04,0,1,2025-05-15 07:34:22.700010
SKU_00162,STORE_015,Beauty,Per Una,836.24,1089.55,66,16,1055,0.83,0.56,4312,163,0,0.38,-0.78,0.91,8544,high,North,86,0.1,311,0,0.92,1,0,2025-01-19 07:34:22.700010
SKU_00163,STORE_043,Apparel,Goodmove,2001.67,834.42,55,10,715,0.33,0.56,3236,164,0,0.38,-1.86,0.88,7022,med,Central,73,0.15,192,0,1.06,0,0,2024-12-22 07:34:22.700010
SKU_00164,STORE_029,Beauty,M&S Core,4737.8,625.69,40,19,1917,0.03,2.67,4264,155,0,0.12,-0.7,0.96,2249,high,West,28,0.26,136,1,1.2,1,1,2024-12-24 07:34:22.700010
SKU_00165,STORE_036,Apparel,M&S Core,295.02,2248.49,49,23,1034,0.61,0.85,1686,93,0,0.04,-1.61,1.17,9606,low,East,54,0.22,315,0,0.96,0,0,2025-05-12 07:34:22.700010
SKU_00166,STORE_013,Home,Goodmove,2336.51,3529.37,55,21,1484,9.93,0.3,3535,163,0,0.32,-0.53,0.59,4770,low,East,19,0.0,91,0,1.08,0,1,2025-02-08 07:34:22.700010
SKU_00167,STORE_032,Accessories,Per Una,3974.0,3598.73,53,16,1093,0.7,5.72,4021,129,0,0.0,-0.97,0.71,5866,high,West,69,0.11,247,1,0.81,0,0,2025-01-05 07:34:22.700010
SKU_00168,STORE_007,Apparel,Per Una,4562.11,3163.91,44,28,1597,3.26,0.47,3983,118,0,0.41,-1.43,1.46,598,low,West,78,0.21,286,0,1.08,0,1,2025-05-25 07:34:22.700010
SKU_00169,STORE_022,Footwear,M&S Core,3729.77,2367.64,49,2,198,0.32,13.09,1009,113,0,0.36,-1.67,1.22,7414,med,North,55,0.1,254,0,1.1,0,0,2025-04-09 07:34:22.700010
SKU_00170,STORE_028,Accessories,Per Una,4463.28,2166.55,56,9,898,1.63,0.04,1033,77,1,0.29,-1.5,0.92,6067,low,South,84,0.2,283,0,1.11,0,1,2025-04-01 07:34:22.700010
SKU_00171,STORE_002,Home,Autograph,363.97,1557.71,55,8,1130,0.25,0.34,883,58,0,0.11,-1.82,1.06,6442,low,East,78,0.23,159,1,0.97,1,0,2025-02-17 07:34:22.700010
SKU_00172,STORE_042,Accessories,Per Una,678.41,271.86,44,11,1826,2.19,1.91,1048,57,1,0.21,-0.53,1.16,5761,high,North,47,0.26,37,0,1.05,1,1,2025-08-09 07:34:22.700010
SKU_00173,STORE_045,Apparel,Per Una,3740.09,3362.7,54,9,32,0.24,5.61,3924,177,1,0.41,-0.57,1.17,9973,low,East,50,0.03,221,0,1.1,0,1,2025-01-11 07:34:22.700010
SKU_00174,STORE_006,Home,Blue Harbour,3814.98,3997.94,54,25,399,0.7,3.01,3317,2,1,0.03,-1.0,1.02,4234,high,North,37,0.18,234,0,0.97,0,1,2025-04-01 07:34:22.700010
SKU_00175,STORE_028,Footwear,M&S Core,3104.3,3691.3,52,4,1884,0.28,0.85,3815,86,0,0.29,-0.33,0.82,3130,low,South,27,0.29,181,0,1.13,0,0,2024-11-12 07:34:22.700010
SKU_00176,STORE_028,Apparel,M&S Core,3704.33,3738.85,46,8,380,0.88,1.9,213,113,1,0.15,-2.88,1.18,5379,high,East,63,0.03,126,0,1.09,1,0,2025-07-01 07:34:22.700010
SKU_00177,STORE_044,Apparel,Autograph,4317.65,1399.57,43,27,1462,0.76,8.68,1326,28,0,0.28,-1.16,0.69,7290,low,East,62,0.15,103,0,0.92,0,0,2024-12-07 07:34:22.700010
SKU_00178,STORE_044,Home,Autograph,2817.32,487.29,49,10,1338,0.63,0.31,3370,152,1,0.48,-1.77,0.91,7010,low,West,69,0.13,301,0,1.03,0,0,2025-08-28 07:34:22.700010
SKU_00179,STORE_020,Home,Autograph,4746.16,3499.17,46,19,520,0.32,0.76,3653,4,0,0.47,-1.53,0.99,8291,med,West,9,0.02,193,0,0.87,0,1,2024-11-18 07:34:22.700010
SKU_00180,STORE_030,Accessories,M&S Core,3531.34,3078.86,45,4,1653,1.47,2.77,4977,29,0,0.5,-1.46,0.82,5060,med,Central,6,0.08,133,0,0.87,0,1,2025-04-25 07:34:22.700010
SKU_00181,STORE_011,Footwear,Blue Harbour,2464.51,1622.46,45,5,1326,0.45,0.82,886,121,0,0.27,-3.14,0.98,8764,low,West,78,0.06,280,0,0.94,1,0,2025-03-24 07:34:22.700010
SKU_00182,STORE_028,Accessories,Blue Harbour,2222.29,3350.95,48,7,1051,3.61,1.46,4259,183,1,0.05,-1.91,1.0,9842,low,South,48,0.18,187,0,1.16,1,0,2025-08-09 07:34:22.700010
SKU_00183,STORE_025,Accessories,Goodmove,3799.8,641.07,42,10,827,2.14,1.62,2946,97,0,0.32,-1.76,0.58,1416,low,South,51,0.3,51,0,1.14,0,0,2024-11-03 07:34:22.700010
SKU_00184,STORE_039,Apparel,M&S Core,3225.25,2639.23,47,10,366,3.87,3.12,2717,87,1,0.39,-1.17,0.55,7085,high,West,43,0.24,292,0,0.91,0,0,2025-07-15 07:34:22.700010
SKU_00185,STORE_033,Home,Goodmove,4122.73,3818.2,55,26,746,3.94,3.7,715,59,0,0.17,-1.23,1.16,1660,high,Central,9,0.15,311,0,0.95,1,1,2024-11-04 07:34:22.700010
SKU_00186,STORE_001,Apparel,Per Una,3947.73,3650.63,69,23,1260,0.81,3.9,3648,17,0,0.1,-1.15,1.14,6488,low,East,62,0.22,268,0,1.14,0,0,2025-01-23 07:34:22.700010
SKU_00187,STORE_027,Footwear,Autograph,2715.17,3067.31,40,16,1262,0.15,2.73,380,61,1,0.42,-1.04,1.39,8454,high,East,61,0.15,328,0,0.84,0,1,2025-06-21 07:34:22.700010
SKU_00188,STORE_013,Accessories,Goodmove,4738.37,1139.67,53,23,1728,0.59,1.1,4411,161,0,0.18,-0.96,1.25,7803,high,North,6,0.07,299,1,0.88,0,0,2024-09-28 07:34:22.700010
SKU_00189,STORE_041,Footwear,Goodmove,3579.43,500.0,54,11,269,1.16,3.35,2741,114,1,0.09,-1.92,0.9,7345,med,North,19,0.11,220,0,1.08,0,1,2025-06-15 07:34:22.700010
SKU_00190,STORE_003,Home,M&S Core,1163.03,1366.47,52,9,1517,5.69,1.34,728,182,0,0.43,-0.83,0.62,6302,low,East,28,0.23,198,0,1.02,1,0,2025-06-04 07:34:22.700010
SKU_00191,STORE_039,Home,Autograph,3167.74,2507.68,52,22,1321,1.21,0.24,1747,111,0,0.18,-1.92,1.06,3968,med,North,40,0.04,100,0,0.84,0,0,2024-12-03 07:34:22.700010
SKU_00192,STORE_006,Beauty,Autograph,1167.7,1334.37,51,2,1816,5.88,0.63,3402,173,0,0.46,-1.1,1.13,9024,high,East,26,0.05,128,0,1.08,0,0,2025-04-19 07:34:22.700010
SKU_00193,STORE_008,Footwear,Blue Harbour,2881.48,1711.15,55,2,1209,2.97,1.35,3597,16,0,0.45,-1.07,0.77,8100,med,South,58,0.13,131,0,1.08,0,0,2024-11-12 07:34:22.700010
SKU_00194,STORE_027,Apparel,Goodmove,3990.69,1674.06,50,27,321,1.27,0.31,516,38,0,0.05,-1.4,1.27,8190,low,North,73,0.18,274,0,1.16,0,0,2025-06-16 07:34:22.700010
SKU_00195,STORE_009,Footwear,Blue Harbour,4099.03,1409.72,40,27,606,4.04,1.5,1844,0,1,0.24,-2.08,0.56,7634,high,North,6,0.24,61,1,1.07,1,0,2025-03-29 07:34:22.700010
SKU_00196,STORE_037,Accessories,Goodmove,3322.96,3701.46,33,26,1502,4.68,1.71,2702,27,0,0.42,-1.91,0.51,2884,high,West,11,0.09,86,0,1.19,0,1,2025-06-08 07:34:22.700010
SKU_00197,STORE_033,Home,M&S Core,3958.87,1347.82,40,22,55,1.14,4.34,4773,142,0,0.06,-1.83,0.7,8546,low,West,46,0.2,234,0,1.16,0,0,2025-05-11 07:34:22.700010
SKU_00198,STORE_042,Home,M&S Core,2465.73,3974.76,45,19,1671,3.36,0.59,1161,156,1,0.42,-2.12,0.68,3170,med,South,56,0.18,147,0,0.93,0,0,2025-02-15 07:34:22.700010
SKU_00199,STORE_044,Footwear,Per Una,2842.15,916.4,54,27,547,4.03,2.65,4233,147,0,0.31,-1.04,0.75,2586,med,West,7,0.04,268,0,0.97,0,0,2025-06-27 07:34:22.700010
SKU_00200,STORE_024,Footwear,Goodmove,4421.11,3503.24,52,15,1940,1.13,7.4,4972,13,0,0.24,-1.46,1.29,6884,med,East,27,0.28,321,0,1.1,1,1,2024-11-17 07:34:22.700010
SKU_00201,STORE_015,Footwear,Goodmove,2565.79,2956.11,44,15,1394,1.28,3.4,4995,95,0,0.18,-1.64,1.27,3344,med,East,15,0.11,181,0,0.85,0,0,2025-01-20 07:34:22.700010
SKU_00202,STORE_032,Accessories,Autograph,1883.46,2708.34,39,10,229,0.62,2.07,1572,72,0,0.1,-0.96,0.76,6648,med,North,20,0.17,43,1,0.95,0,0,2025-01-01 07:34:22.700010
SKU_00203,STORE_032,Accessories,Autograph,4024.56,1836.86,50,6,353,1.2,2.03,4138,169,0,0.02,-1.76,0.6,5935,high,East,0,0.09,237,0,1.17,0,0,2025-08-29 07:34:22.700010
SKU_00204,STORE_024,Apparel,Blue Harbour,441.27,3284.69,60,8,24,1.34,3.22,1898,1,0,0.14,-0.8,0.62,8164,high,North,25,0.29,247,0,1.07,0,0,2025-05-11 07:34:22.700010
SKU_00205,STORE_041,Footwear,Per Una,4799.11,2019.65,56,20,1127,2.06,1.31,200,42,1,0.27,-0.93,1.39,2672,med,East,83,0.16,262,0,1.16,0,0,2025-01-27 07:34:22.700010
SKU_00206,STORE_049,Apparel,M&S Core,1831.31,628.61,61,15,876,1.79,1.73,2593,36,0,0.43,-1.06,1.33,3011,med,South,80,0.12,0,0,0.97,0,0,2025-06-07 07:34:22.700010
SKU_00207,STORE_049,Beauty,Goodmove,3221.16,1193.94,47,20,1895,4.51,1.96,3374,13,1,0.28,-1.18,1.26,9944,high,Central,37,0.15,215,0,0.82,0,1,2025-08-16 07:34:22.700010
SKU_00208,STORE_012,Accessories,Blue Harbour,3489.19,811.47,51,23,1611,2.09,0.98,2313,165,0,0.25,-1.14,0.88,4982,high,East,14,0.18,37,0,1.15,0,0,2024-10-23 07:34:22.700010
SKU_00209,STORE_039,Home,Per Una,856.98,2321.49,51,18,786,0.3,0.25,1887,116,1,0.13,-1.74,1.16,3355,high,North,1,0.12,36,0,0.95,0,0,2025-08-29 07:34:22.700010
SKU_00210,STORE_002,Beauty,Autograph,4148.73,2656.08,55,14,494,0.55,0.0,819,3,0,0.35,-2.12,1.37,7267,low,North,57,0.28,259,1,1.1,1,1,2025-03-21 07:34:22.700010
SKU_00211,STORE_003,Home,Per Una,2945.14,1410.15,55,23,1238,4.96,3.85,4119,153,0,0.09,-2.07,1.07,6977,high,East,13,0.09,312,0,0.85,0,0,2025-05-09 07:34:22.700010
SKU_00212,STORE_049,Beauty,Blue Harbour,1773.06,254.11,44,22,40,0.13,0.01,591,88,0,0.1,-1.46,0.5,9694,high,East,69,0.02,92,0,0.91,0,1,2024-10-23 07:34:22.700010
SKU_00213,STORE_037,Apparel,M&S Core,4282.29,2669.08,55,3,1582,2.39,0.02,3056,170,0,0.49,-1.36,0.89,8761,high,South,79,0.17,237,0,0.98,0,0,2025-02-07 07:34:22.700010
SKU_00214,STORE_049,Apparel,Autograph,3199.39,341.64,47,9,387,0.17,1.11,2184,47,1,0.04,-2.24,1.31,1850,low,Central,68,0.06,295,0,1.03,0,1,2024-11-21 07:34:22.700010
SKU_00215,STORE_017,Accessories,Autograph,3970.74,3866.13,47,9,1712,0.5,0.98,2951,176,1,0.16,-1.08,0.74,7408,high,Central,56,0.01,199,0,0.89,0,1,2025-06-05 07:34:22.700010
SKU_00216,STORE_049,Home,M&S Core,4962.09,3560.38,53,10,1280,3.28,0.4,3422,68,0,0.06,-1.28,0.73,3711,low,North,13,0.19,270,0,0.95,1,0,2024-12-17 07:34:22.700010
SKU_00217,STORE_002,Beauty,Autograph,824.33,3340.44,54,17,954,0.89,1.81,4706,174,1,0.02,-0.64,1.49,7274,high,East,64,0.29,326,0,0.92,0,1,2025-08-23 07:34:22.700010
SKU_00218,STORE_002,Footwear,Blue Harbour,3797.06,1533.42,46,4,864,1.31,0.68,2478,149,1,0.44,-1.15,1.44,887,high,South,84,0.19,167,0,1.15,0,0,2024-12-18 07:34:22.700010
SKU_00219,STORE_028,Footwear,Autograph,3835.82,3005.47,42,11,976,3.06,2.58,2663,71,1,0.4,-1.58,0.54,7168,low,North,43,0.13,315,0,0.86,0,0,2025-07-10 07:34:22.700010
SKU_00220,STORE_023,Accessories,Goodmove,4397.51,278.83,53,26,1864,1.75,1.31,3974,134,1,0.45,-0.95,0.9,2568,med,North,5,0.14,200,0,1.12,0,0,2025-05-06 07:34:22.700010
SKU_00221,STORE_037,Home,Per Una,2157.71,449.58,35,11,1232,0.65,1.35,4554,44,1,0.3,-0.89,0.91,7656,med,East,85,0.19,254,0,0.96,0,0,2025-01-21 07:34:22.700010
SKU_00222,STORE_032,Footwear,Blue Harbour,4373.33,2028.73,47,10,1084,6.02,2.52,3428,6,0,0.02,-1.57,0.65,1332,low,North,0,0.06,159,0,1.01,0,0,2025-06-03 07:34:22.700010
SKU_00223,STORE_033,Accessories,M&S Core,3270.44,2388.38,51,19,1429,1.16,0.97,3166,91,0,0.16,-1.4,1.21,5653,low,East,72,0.07,319,0,1.19,0,0,2025-02-27 07:34:22.700010
SKU_00224,STORE_001,Accessories,Blue Harbour,529.11,3091.11,62,3,67,0.25,2.12,1812,156,0,0.12,-1.94,1.38,2978,high,South,38,0.29,352,0,0.83,0,0,2025-09-09 07:34:22.700010
SKU_00225,STORE_019,Home,Goodmove,350.28,1261.09,37,22,730,0.14,8.0,1773,23,1,0.07,-0.67,1.45,980,low,North,9,0.28,42,0,0.83,1,0,2024-12-07 07:34:22.700010
SKU_00226,STORE_002,Footwear,Autograph,2510.13,2216.16,53,7,205,3.38,3.35,2160,134,0,0.03,-1.81,0.76,9544,low,North,66,0.02,184,0,0.83,0,0,2025-04-24 07:34:22.700010
SKU_00227,STORE_044,Footwear,Autograph,3970.99,343.92,54,29,726,1.4,4.09,4392,17,1,0.13,-1.63,1.3,3722,low,North,49,0.26,236,0,1.03,0,0,2025-02-01 07:34:22.700010
SKU_00228,STORE_026,Footwear,Blue Harbour,2043.31,1936.38,46,18,1776,1.5,0.27,2094,77,0,0.36,-0.29,0.9,5173,med,Central,85,0.01,263,0,0.94,0,1,2024-11-25 07:34:22.700010
SKU_00229,STORE_032,Apparel,Autograph,4287.79,2717.92,49,2,648,0.69,0.35,3321,88,0,0.33,-1.62,1.18,6539,med,North,61,0.23,183,0,1.14,0,0,2025-01-23 07:34:22.700010
SKU_00230,STORE_006,Footwear,Autograph,2561.19,3959.6,43,14,985,3.51,5.46,1900,36,0,0.1,-1.54,1.05,5092,low,West,63,0.25,97,0,1.08,0,1,2025-04-22 07:34:22.700010
SKU_00231,STORE_032,Beauty,Goodmove,325.18,3095.05,42,28,1234,3.71,4.23,1999,162,0,0.43,-2.27,0.66,7738,med,North,0,0.11,195,1,0.8,0,1,2025-05-12 07:34:22.700010
SKU_00232,STORE_004,Apparel,M&S Core,4872.59,3982.38,59,28,1201,1.57,2.34,4296,107,1,0.4,-1.42,0.59,9242,high,South,85,0.29,40,0,0.95,0,0,2024-12-16 07:34:22.700010
SKU_00233,STORE_011,Apparel,Per Una,2549.14,2041.87,48,7,188,3.28,1.37,4050,138,0,0.36,-1.06,0.84,7002,med,North,42,0.07,234,0,0.94,0,0,2024-11-12 07:34:22.700010
SKU_00234,STORE_017,Apparel,Blue Harbour,3319.65,1788.51,71,23,283,2.98,0.4,454,130,1,0.47,-0.91,1.17,7219,high,Central,33,0.02,340,0,1.19,0,1,2024-11-23 07:34:22.700010
SKU_00235,STORE_038,Apparel,M&S Core,1155.59,3353.4,36,7,279,0.6,0.28,1217,34,0,0.17,-1.76,0.66,2485,low,Central,77,0.23,272,0,1.16,0,0,2025-03-25 07:34:22.700010
SKU_00236,STORE_024,Accessories,Per Una,1626.19,1903.3,52,25,48,4.56,2.63,3947,152,0,0.48,-1.43,0.69,8706,low,East,27,0.12,277,0,1.16,0,1,2025-01-26 07:34:22.700010
SKU_00237,STORE_005,Beauty,M&S Core,2523.57,3048.94,59,20,1702,0.45,2.22,234,51,1,0.16,-0.66,1.36,5465,med,Central,35,0.1,120,0,1.0,0,0,2025-01-10 07:34:22.700010
SKU_00238,STORE_034,Home,Blue Harbour,4308.71,3978.56,51,19,831,1.94,0.2,4214,3,1,0.47,-1.53,1.27,7115,high,Central,6,0.13,96,1,0.8,0,1,2025-03-14 07:34:22.700010
SKU_00239,STORE_006,Footwear,Goodmove,688.38,2925.92,55,21,424,5.27,0.08,755,180,0,0.46,-1.24,1.41,2394,med,Central,64,0.06,296,0,1.05,1,1,2024-12-14 07:34:22.700010
SKU_00240,STORE_022,Apparel,Goodmove,3944.63,155.78,43,10,459,0.6,0.48,3032,0,0,0.15,-1.77,0.8,8437,low,East,22,0.15,253,0,0.89,0,1,2025-01-23 07:34:22.700010
SKU_00241,STORE_011,Home,Goodmove,2979.88,803.11,39,28,1173,1.51,0.48,3765,38,0,0.47,-1.42,0.8,956,med,Central,35,0.29,54,0,1.1,1,0,2025-05-23 07:34:22.700010
SKU_00242,STORE_048,Accessories,M&S Core,2597.39,1177.45,43,2,334,2.7,2.98,4526,11,0,0.12,-2.49,1.08,1560,high,East,0,0.29,290,0,1.11,0,1,2025-06-19 07:34:22.700010
SKU_00243,STORE_016,Home,Blue Harbour,4406.62,3306.33,47,23,309,3.63,1.36,4047,156,0,0.12,-1.62,0.8,9959,low,North,82,0.22,184,1,0.9,0,0,2025-02-12 07:34:22.700010
SKU_00244,STORE_033,Apparel,Autograph,765.98,3735.32,41,9,1958,0.2,2.01,989,68,0,0.25,-1.65,1.13,7523,med,Central,31,0.27,157,0,1.13,0,0,2025-04-30 07:34:22.700010
SKU_00245,STORE_009,Beauty,Autograph,4954.62,2633.82,51,3,272,0.02,0.88,1082,145,1,0.27,-0.74,1.42,1251,high,East,85,0.17,263,0,0.94,0,0,2025-06-05 07:34:22.700010
SKU_00246,STORE_006,Home,Goodmove,4301.24,443.34,44,21,316,5.5,0.42,3099,136,0,0.33,-2.16,0.69,873,low,North,65,0.11,364,0,0.97,0,1,2025-01-26 07:34:22.700010
SKU_00247,STORE_016,Apparel,M&S Core,1762.54,2048.15,47,11,1747,1.48,1.67,1720,77,0,0.1,-0.86,0.61,3175,low,East,80,0.22,51,0,0.93,1,0,2024-10-22 07:34:22.700010
SKU_00248,STORE_029,Apparel,Autograph,2366.57,3450.27,33,5,1304,2.44,2.32,2415,154,0,0.41,-1.15,0.64,3852,high,West,72,0.25,46,0,1.17,0,0,2025-05-11 07:34:22.700010
SKU_00249,STORE_003,Footwear,M&S Core,319.02,1512.52,58,12,1097,0.74,0.55,4958,150,0,0.18,-1.33,0.51,4607,high,North,10,0.18,337,0,0.94,0,0,2025-05-26 07:34:22.700010
SKU_00250,STORE_020,Footwear,Blue Harbour,2731.5,354.57,38,14,426,0.7,6.29,3622,165,0,0.0,-1.87,1.34,8074,high,East,10,0.05,241,0,0.9,0,0,2025-02-26 07:34:22.700010
SKU_00251,STORE_036,Beauty,Goodmove,2828.05,3140.36,50,5,485,2.0,1.15,4167,87,0,0.25,-1.43,0.64,8751,high,South,3,0.13,172,0,1.05,0,1,2025-01-17 07:34:22.700010
SKU_00252,STORE_019,Footwear,Per Una,4646.56,2662.77,58,3,1189,0.46,4.21,3420,115,0,0.22,-1.49,1.34,5462,low,East,33,0.0,316,0,0.89,1,0,2024-09-16 07:34:22.700010
